Optimisation Analysis 
============================ 

Objective: 		MaxENB
Objective: 		MinRisk
SolutionSpace: 			6912
Evaluated: 			6912
Shortlisted: 			16
Runtime(s): 			74

ID	Location Finding	File Sharing	Report Syncing	Chat Protocol	Map Access	Hardware Platform	Connectivity	Database	Architectural Pattern	Data Exchange Format	ENB	Risk	Optimal
150	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Unformatted data	13.954931577257952	1.0	No
151	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	12.898542589917458	1.0	No
152	GPS	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Compressed XML	15.369866183293361	1.0	No
153	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Compressed XML	14.170446421051167	1.0	No
154	radio triangulation	In house	Implicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	XML	14.231322573074303	1.0	No
155	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	13.592192562098603	1.0	No
156	GPS	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Unformatted data	13.527083623670967	1.0	No
157	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	13.794314892689071	1.0	No
158	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Compressed XML	12.080059330352599	1.0	No
159	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	14.704781518073101	1.0	No
160	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	14.879680858921944	0.9986	No
161	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Unformatted data	13.839399393192213	1.0	No
162	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	13.99415246281426	1.0	No
163	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	14.980948830304333	1.0	No
164	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Compressed XML	14.450689298879807	0.7597	No
165	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Unformatted data	13.119712060064401	1.0	No
166	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	14.529244979807336	1.0	No
167	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Unformatted data	14.936805277579563	0.5127	No
168	GPS	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	12.520409793541875	1.0	No
169	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Push-based	XML	13.868890751672833	1.0	No
170	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	XML	14.386982441887234	1.0	No
171	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	14.528674166944388	1.0	No
172	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	14.218665539373559	1.0	No
173	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	13.783297491709254	1.0	No
174	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	XML	14.256838775099663	1.0	No
175	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	14.225281911443844	0.9999	No
176	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Compressed XML	14.675063780922207	1.0	No
177	GPS	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Unformatted data	15.416136312591522	1.0	No
178	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	13.002668088155914	1.0	No
179	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Unformatted data	14.89834951951304	1.0	No
180	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Client-Server	XML	13.615515052650833	1.0	No
181	GPS	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Push-based	Compressed XML	13.06281106449653	1.0	No
182	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	Compressed XML	14.907342300882787	0.9999	No
183	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Push-based	Compressed XML	15.470719957873248	0.9965	No
184	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	12.984934943965966	1.0	No
185	radio triangulation	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Compressed XML	14.442892174766772	1.0	No
186	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	13.377873624929588	1.0	No
187	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	14.201686456295647	1.0	No
188	radio triangulation	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	12.297124054950952	1.0	No
189	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	14.304299684901977	0.9958	No
190	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	13.23050469364212	1.0	No
191	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	XML	15.560900063616971	0.9989	No
192	GPS	OpenIntent	Implicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	14.183953312105857	1.0	No
193	radio triangulation	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	12.126329459650641	1.0	No
194	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	14.05709285380838	1.0	No
195	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	12.912037816818358	1.0	No
196	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	12.713546379680544	1.0	No
197	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	XML	12.865011114692484	1.0	No
198	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Push-based	XML	12.997631076781888	1.0	No
199	radio triangulation	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Unformatted data	14.816920997313849	1.0	No
200	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	12.146380970994862	1.0	No
201	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Push-based	Compressed XML	14.389550386022998	1.0	No
202	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	Compressed XML	13.209200678474406	1.0	No
203	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	14.376854253207094	1.0	No
204	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	XML	12.584621682412068	1.0	No
205	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	12.33741485131847	1.0	No
206	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Compressed XML	12.871706134885867	1.0	No
207	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	14.355442631288199	1.0	No
208	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	XML	12.95026181581335	1.0	No
209	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	XML	14.514403619919296	0.8837	No
210	radio triangulation	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Unformatted data	12.04107875852983	1.0	No
211	GPS	In house	Explicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	12.866068304122589	1.0	No
212	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	XML	12.912380375661003	1.0	No
213	GPS	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	12.815987677810579	1.0	No
214	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	13.94924244409092	1.0	No
215	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Compressed XML	13.123949977353446	1.0	No
216	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	XML	15.722472749182122	0.9069	No
217	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	12.826746230132397	1.0	No
218	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	15.05721951234458	1.0	No
219	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Push-based	XML	12.66987238353304	1.0	No
220	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Push-based	Unformatted data	13.06455974126044	1.0	No
221	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	14.400349823909767	0.643	No
222	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.742965809776774	1.0	No
223	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	13.247465563034464	1.0	No
224	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	14.824135381627173	1.0	No
225	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	14.27262887052329	1.0	No
226	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	XML	13.530264351529924	1.0	No
227	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Compressed XML	14.42422351417555	0.4425	No
228	GPS	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.698005905023319	1.0	No
229	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	12.537252421443572	1.0	No
230	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	13.20250565828096	1.0	No
231	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Push-based	XML	14.183017795704428	1.0	No
232	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Unformatted data	13.441449478142351	1.0	No
233	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	XML	12.665173544567374	1.0	No
234	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	XML	12.375679735878489	1.0	No
235	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	12.622503122564568	1.0	No
236	GPS	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	14.70461294645596	1.0	No
237	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Push-based	XML	13.996611705059436	0.9872	No
238	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Client-Server	Compressed XML	13.536959371723277	1.0	No
239	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Unformatted data	14.71261819119406	1.0	No
240	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Unformatted data	14.257445798935994	1.0	No
241	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	14.614495680928323	1.0	No
242	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	14.32940740968226	0.9977	No
243	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	14.238777138344778	0.9965	No
244	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	15.682181952814517	0.8988	No
245	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	14.242089064045338	1.0	No
246	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	13.631118126109822	1.0	No
247	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	Unformatted data	14.41901848450102	1.0	No
248	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	XML	14.441834985336694	1.0	No
249	radio triangulation	In house	Explicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	14.015280365650717	1.0	No
250	GPS	In house	Explicit	In house	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	XML	12.952460658171168	1.0	No
251	radio triangulation	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	XML	12.42304899684697	1.0	No
252	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Unformatted data	14.798252336722609	0.6947	No
253	GPS	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	12.977560363375645	1.0	No
254	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	XML	13.783640050551888	1.0	No
255	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	14.66634806189587	1.0	No
256	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Compressed XML	14.722346090645823	1.0	No
257	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	14.311674265492409	1.0	No
258	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	14.344590481269552	0.9959	No
259	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	13.89575793047949	0.9999	No
260	radio triangulation	In house	Implicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	14.10539763117834	1.0	No
261	GPS	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	12.730353532281862	1.0	No
262	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Push-based	Unformatted data	12.293392127378548	1.0	No
263	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	XML	12.799938733729059	1.0	No
264	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	14.009810544084752	1.0	No
265	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	14.545412052196943	1.0	No
266	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Push-based	XML	15.033567018133475	0.7882	No
267	GPS	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	14.655638547503244	1.0	No
268	radio triangulation	In house	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Compressed XML	13.979004063482423	1.0	No
269	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	13.192877414692626	1.0	No
270	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	XML	13.330426781404752	1.0	No
271	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	XML	14.703007808471726	0.7954	No
272	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	XML	13.831216840572589	1.0	No
273	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Unformatted data	14.578387950377241	0.9994	No
274	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	13.480982065989927	1.0	No
275	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	13.129061655851672	1.0	No
276	radio triangulation	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Push-based	XML	13.90356387982551	1.0	No
277	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Compressed XML	12.983793291038427	1.0	No
278	GPS	OpenIntent	Explicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	13.437434983943144	1.0	No
279	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	XML	12.06463166964478	1.0	No
280	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	13.13631521548058	1.0	No
281	radio triangulation	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Push-based	Compressed XML	13.240246675661082	1.0	No
282	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	13.45170867060227	1.0	No
283	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Unformatted data	12.215978099378543	1.0	No
284	GPS	In house	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	13.74698030397606	1.0	No
285	GPS	OpenIntent	Implicit	In house	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Compressed XML	14.182811659178231	1.0	No
286	GPS	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	XML	14.363259141860791	1.0	No
287	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Compressed XML	14.73634841019046	1.0	No
288	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	14.45580097737816	1.0	No
289	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Unformatted data	13.47151301519622	1.0	No
290	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	11.994808629231583	1.0	No
291	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	Unformatted data	14.62018481409546	1.0	No
292	radio triangulation	In house	Explicit	In house	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	13.655598840211841	1.0	No
293	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Wifi	sqLite	Client-Server	XML	12.823868248117515	1.0	No
294	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Push-based	XML	14.368014005941433	0.9977	No
295	radio triangulation	In house	Explicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Push-based	Unformatted data	13.484804244911638	1.0	No
296	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Push-based	Unformatted data	13.99097173495543	1.0	No
297	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Client-Server	Compressed XML	15.327586804534073	0.9772	No
298	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	Unformatted data	13.698077514363302	1.0	No
299	GPS	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Client-Server	Unformatted data	13.944900901049271	1.0	No
300	GPS	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	14.0221514981754	1.0	No
301	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	15.233141370368134	0.9973	No
