Optimisation Analysis, ,,,,,,,,,,,,
Objective ,MaxENB,,,,,,,,,,,,
Objective ,MinRisk,,,,,,,,,,,,
SolutionSpace ,6912,,,,,,,,,,,,
Minimal SolutionSet ,6912,,,,,,,,,,,,
Shortlisted ,15,,,,,,,,,,,,
Nbr. Variables ,117,,,,,,,,,,,,
Nbr. Parameters ,137,,,,,,,,,,,,
Nbr. Decisions ,10,,,,,,,,,,,,
Runtime(s) ,111,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
158,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,14.70058463,1,No
159,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,14.87991527,0.9997,No
160,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,13.84726651,1,No
161,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,13.99799447,1,No
162,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,14.99480614,1,No
163,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.44843687,0.7577,No
164,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,13.13019127,1,No
165,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,14.52281896,1,No
166,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.93837247,0.5065,No
167,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.51623009,1,No
168,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,XML,13.86817973,1,No
169,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,14.39948863,1,No
170,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,14.53265303,1,No
171,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,14.21064903,1,No
172,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,13.78468135,1,No
173,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,14.2626656,1,No
174,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,14.22365681,1,No
175,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,14.68434196,1,No
176,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,15.41474592,1,No
177,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,13.00618397,1,No
178,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,14.90531846,1,No
179,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,13.61454198,1,No
180,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,13.06156765,1,No
181,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,14.90623597,0.9999,No
182,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,15.47242306,0.9961,No
183,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,12.99345921,1,No
184,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,14.45339992,1,No
185,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.38029582,1,No
186,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.19963266,1,No
187,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,12.29525359,1,No
188,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,14.29674794,0.9965,No
189,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,13.22207267,1,No
190,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,15.56382569,0.9987,No
191,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,14.18690791,1,No
192,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,12.12441079,1,No
193,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,14.0449776,1,No
194,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,12.91813596,1,No
195,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,12.71044142,1,No
196,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,12.86221042,1,No
197,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,XML,13.00163434,1,No
198,radio triangulation,In house,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,14.82724147,1,No
199,GPS,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,12.14238854,1,No
200,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,14.38130208,0.9999,No
201,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,13.21325658,1,No
202,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,14.37312695,1,No
203,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,12.5901769,1,No
204,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,12.33840656,1,No
205,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,12.87238247,1,No
206,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.36660973,1,No
207,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,12.94676457,1,No
208,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,14.51939936,0.886,No
209,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,12.03985665,1,No
210,GPS,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,12.85946378,1,No
211,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,12.9170802,1,No
212,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,12.81134208,1,No
213,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,13.9395957,1,No
214,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,13.12870244,1,No
215,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,15.72949712,0.909,No
216,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,12.83098129,1,No
217,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,15.06171971,1,No
218,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,XML,12.67473104,1,No
219,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,13.06715832,1,No
220,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,14.40354183,0.6437,No
221,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,13.73892786,1,No
222,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,13.24448571,1,No
223,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,14.83004884,1,No
224,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,14.27725609,1,No
225,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.52998783,1,No
226,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,14.42799673,0.45,No
227,GPS,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.69752668,1,No
228,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,12.53530712,1,No
229,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,13.20308453,1,No
230,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,14.17422947,1,No
231,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.44263111,1,No
232,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,12.66530986,1,No
233,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,12.36963569,1,No
234,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,12.61986126,1,No
235,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,14.70003026,1,No
236,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Push-based,XML,13.99446547,0.9858,No
237,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,13.54015988,1,No
238,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,14.71573938,1,No
239,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,14.26327358,1,No
240,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.60737311,1,No
241,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.3259184,0.9967,No
242,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,14.23787039,0.9969,No
243,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,15.68634416,0.9008,No
244,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,14.23845856,1,No
245,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,13.63460323,1,No
246,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,14.42894501,1,No
247,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.45614656,1,No
248,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.01986866,1,No
249,GPS,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,12.94900062,1,No
250,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,XML,12.42450546,1,No
251,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,14.80183829,0.688,No
252,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,12.97701351,1,No
253,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,13.78362559,1,No
254,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,14.66880113,1,No
255,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,14.71275501,1,No
256,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,14.31319365,0.9999,No
257,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,14.3399009,0.9966,No
258,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,XML,13.88985008,0.9999,No
259,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,14.11252581,1,No
260,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.72524317,1,No
261,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,12.28858668,1,No
262,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,12.79997825,1,No
263,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,14.01656455,1,No
264,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,14.55607754,1,No
265,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Push-based,XML,15.04186286,0.7887,No
266,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,14.64995149,1,No
267,radio triangulation,In house,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,13.98539329,1,No
268,GPS,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.18681486,1,No
269,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,13.33308727,1,No
270,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,14.70482127,0.7906,No
271,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,13.82231689,1,No
272,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,14.57345211,0.9991,No
273,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,13.48234615,1,No
274,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,13.13331649,1,No
275,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,XML,13.91487438,1,No
276,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,12.98847652,1,No
277,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,13.43395353,1,No
278,GPS,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,12.0595851,1,No
279,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,13.13749889,1,No
280,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,13.24168464,1,No
281,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,13.45560574,1,No
282,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,12.21918728,1,No
283,GPS,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.74760545,1,No
284,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,14.18192521,1,No
285,GPS,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,14.36530409,1,No
286,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,14.74470834,1,No
287,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,14.45305092,1,No
288,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,13.48210385,1,No
289,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,11.9929184,1,No
290,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,14.63449552,1,No
291,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,13.65966611,1,No
292,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,12.81963204,1,No
293,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,14.36771043,0.9987,No
294,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,13.4888233,1,No
295,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,13.99673666,1,No
296,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,15.32790095,0.978,No
297,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,13.69025765,1,No
298,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,Unformatted data,13.94048323,1,No
299,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,14.01698261,1,No
300,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,15.23692238,0.9972,No
301,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.16431751,1,No
302,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,14.23679499,1,No
303,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,15.8358143,1,No
304,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,13.39302058,1,No
305,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.99963376,1,No
306,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,13.31667472,1,No
307,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,13.8600046,1,No
308,GPS,In house,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,11.70885728,1,No
309,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,15.15873673,1,No
310,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,15.32142379,1,No
311,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.9599901,0.9009,No
312,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,13.75631744,1,No
313,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,15.77588099,0.9047,No
314,GPS,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,13.08573267,1,No
315,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,12.93671031,1,No
316,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,13.71053446,1,No
317,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,13.84772007,1,No
318,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.5735672,1,No
319,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.90512032,1,No
320,radio triangulation,In house,Implicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,14.73022446,1,No
