Optimisation Analysis, 
Objective ,MaxExpectedUtility
Objective ,MinCost
SolutionSpace ,1024
Minimal SolutionSet ,1024
Shortlisted ,34
Nbr. Variables ,75
Nbr. Parameters ,11
Nbr. Decisions ,10
Runtime(s) ,3

ID,Order Reassignment,Forced Order Completion,Order Persistence Strategy,Order Segmentation,Hung Order Recovery,Failed Order Notification,Order Tracking,Available User Information,Order Chunking,Order Bundling,ExpectedUtility,Cost,Optimal
937,Current: not possible to reassign order,Allow Forced Order Completion,Current: store when processed,Current: no order segmentation,Allow Order Retry,User notified of failed order,Current: order level,Link to user information,Order Chunking,Order Bundling,-84.37394743032269,909.3948414207755,No
938,Allow Order Reassignment,Current: not possible to force order completion,Current: store when processed,Current: no order segmentation,Allow Order Retry,Current: no notification,Current: order level,Current: no link to user info,Current: no oder chunking,Order Bundling,-87.21728076365585,599.7158845096058,No
939,Current: not possible to reassign order,Allow Forced Order Completion,Current: store when processed,Current: no order segmentation,Current: no order retry,Current: no notification,Granule-level order tracking,Current: no link to user info,Order Chunking,Order Bundling,-88.1872807636558,1385.6322231838335,No
940,Allow Order Reassignment,Current: not possible to force order completion,Current: store when processed,Orders are segmented,Allow Order Retry,Current: no notification,Current: order level,Link to user information,Order Chunking,No Order Bundling,-71.02681529819048,1008.7640610243591,No
941,Allow Order Reassignment,Current: not possible to force order completion,Store as soon as received,Current: no order segmentation,Allow Order Retry,User notified of failed order,Current: order level,Current: no link to user info,Current: no oder chunking,Order Bundling,-78.9450585414337,4080.4522794144414,No
942,Current: not possible to reassign order,Allow Forced Order Completion,Current: store when processed,Orders are segmented,Current: no order retry,Current: no notification,Granule-level order tracking,Link to user information,Order Chunking,No Order Bundling,-71.59681529819021,1794.6803996985757,No
943,Current: not possible to reassign order,Allow Forced Order Completion,Current: store when processed,Current: no order segmentation,Allow Order Retry,User notified of failed order,Current: order level,Link to user information,Order Chunking,No Order Bundling,-73.83903752041283,909.3948414207755,No
944,Current: not possible to reassign order,Allow Forced Order Completion,Store as soon as received,Current: no order segmentation,Current: no order retry,User notified of failed order,Current: order level,Current: no link to user info,Current: no oder chunking,No Order Bundling,-73.41014863152374,3680.8835093583284,No
945,Current: not possible to reassign order,Current: not possible to force order completion,Store as soon as received,Orders are segmented,Allow Order Retry,Current: no notification,Current: order level,Current: no link to user info,Current: no oder chunking,Order Bundling,-80.56728076365562,3580.426864421761,No
946,Allow Order Reassignment,Current: not possible to force order completion,Store as soon as received,Orders are segmented,Allow Order Retry,User notified of failed order,Granule-level order tracking,Current: no link to user info,Current: no oder chunking,No Order Bundling,-64.31014863152389,5465.838059305865,No
947,Allow Order Reassignment,Allow Forced Order Completion,Current: store when processed,Current: no order segmentation,Current: no order retry,User notified of failed order,Granule-level order tracking,Link to user information,Order Chunking,Order Bundling,-86.1499474303229,2294.7058146912655,No
948,Allow Order Reassignment,Allow Forced Order Completion,Current: store when processed,Orders are segmented,Current: no order retry,Current: no notification,Current: order level,Current: no link to user info,Current: no oder chunking,No Order Bundling,-73.88237085374602,799.8186601393907,No
949,Current: not possible to reassign order,Current: not possible to force order completion,Current: store when processed,Current: no order segmentation,Current: no order retry,User notified of failed order,Granule-level order tracking,Link to user information,Current: no oder chunking,Order Bundling,-91.44994743032281,1694.787825712912,No
950,Current: not possible to reassign order,Current: not possible to force order completion,Current: store when processed,Orders are segmented,Current: no order retry,User notified of failed order,Current: order level,Current: no link to user info,Current: no oder chunking,No Order Bundling,-75.45014863152385,500.05588278989836,No
951,Allow Order Reassignment,Current: not possible to force order completion,Store as soon as received,Orders are segmented,Allow Order Retry,User notified of failed order,Current: order level,Link to user information,Current: no oder chunking,Order Bundling,-75.23394743032281,4489.500455929201,No
952,Allow Order Reassignment,Allow Forced Order Completion,Store as soon as received,Orders are segmented,Allow Order Retry,Current: no notification,Current: order level,Current: no link to user info,Order Chunking,Order Bundling,-75.26728076365592,4180.3448534001145,No
953,Current: not possible to reassign order,Allow Forced Order Completion,Store as soon as received,Orders are segmented,Current: no order retry,User notified of failed order,Granule-level order tracking,Link to user information,Order Chunking,Order Bundling,-75.93394743032245,5275.416794603416,No
954,Allow Order Reassignment,Allow Forced Order Completion,Current: store when processed,Current: no order segmentation,Current: no order retry,User notified of failed order,Current: order level,Current: no link to user info,Order Chunking,No Order Bundling,-76.15014863152386,900.073200607213,No
955,Current: not possible to reassign order,Current: not possible to force order completion,Store as soon as received,Current: no order segmentation,Current: no order retry,Current: no notification,Granule-level order tracking,Current: no link to user info,Order Chunking,No Order Bundling,-73.63237085374605,4366.066292006338,No
956,Allow Order Reassignment,Current: not possible to force order completion,Current: store when processed,Current: no order segmentation,Allow Order Retry,Current: no notification,Current: order level,Current: no link to user info,Order Chunking,No Order Bundling,-75.18237085374588,599.7158845096058,No
957,Allow Order Reassignment,Allow Forced Order Completion,Current: store when processed,Current: no order segmentation,Current: no order retry,Current: no notification,Current: order level,Current: no link to user info,Current: no oder chunking,No Order Bundling,-79.88237085374601,599.9179889783513,No
958,Current: not possible to reassign order,Current: not possible to force order completion,Current: store when processed,Orders are segmented,Current: no order retry,User notified of failed order,Current: order level,Link to user information,Current: no oder chunking,No Order Bundling,-75.33903752041287,709.2033881436081,No
