Optimisation Analysis 
============================ 

Objective: 		MaxENB
Objective: 		MinRisk
SolutionSpace: 			6912
Evaluated: 			6912
Shortlisted: 			15
Runtime(s): 			47

ID 	Location Finding	File Sharing	Report Syncing	Chat Protocol	Map Access	Hardware Platform	Connectivity	Database	Architectural Pattern	Data Exchange Format	ENB	Risk	Optimal
147	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Unformatted data	13.201235562435869	1.0	No
148	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	XML	12.81895313756737	1.0	No
149	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	12.902768564590826	1.0	No
150	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Unformatted data	12.745008296878327	1.0	No
151	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	12.474589834950862	1.0	No
152	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	12.558405261974285	1.0	No
153	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	12.400644994261755	1.0	No
154	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	13.140204074205668	1.0	No
155	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Compressed XML	13.224019501229087	1.0	No
156	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Unformatted data	13.066259233516623	1.0	No
157	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	XML	12.683976808648168	1.0	No
158	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Compressed XML	12.767792235671582	1.0	No
159	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	12.610031967959136	1.0	No
160	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	13.697223308400888	1.0	No
161	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	13.781038735424215	1.0	No
162	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Unformatted data	13.623278467711842	1.0	No
163	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	14.362837547655674	1.0	No
164	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Client-Server	Compressed XML	14.446652974679102	1.0	No
165	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Client-Server	Unformatted data	14.288892706966633	1.0	No
166	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Push-based	XML	13.906610282098246	1.0	No
167	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Push-based	Compressed XML	13.99042570912159	1.0	No
168	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Push-based	Unformatted data	13.83266544140915	1.0	No
169	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	XML	13.562246979481634	1.0	No
170	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.646062406505004	1.0	No
171	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Unformatted data	13.488302138792625	1.0	No
172	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	XML	14.227861218736487	1.0	No
173	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	Compressed XML	14.311676645759887	1.0	No
174	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	Unformatted data	14.153916378047466	1.0	No
175	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	XML	13.771633953178963	1.0	No
176	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	Compressed XML	13.855449380202419	1.0	No
177	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	Unformatted data	13.697689112489897	1.0	No
178	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	XML	13.477815086559238	1.0	No
179	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	13.561630513582562	1.0	No
180	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Unformatted data	13.403870245870127	1.0	No
181	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	XML	14.143429325814019	1.0	No
182	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	14.227244752837345	1.0	No
183	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Unformatted data	14.069484485124923	1.0	No
184	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	XML	13.687202060256546	1.0	No
185	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Compressed XML	13.771017487279881	1.0	No
186	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Unformatted data	13.613257219567435	1.0	No
187	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.342838757639978	1.0	No
188	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	13.426654184663386	1.0	No
189	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	13.268893916950883	1.0	No
190	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	XML	14.008452996894723	1.0	No
191	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	Compressed XML	14.0922684239181	1.0	No
192	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	Unformatted data	13.934508156205743	1.0	No
193	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	XML	13.552225731337272	1.0	No
194	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Compressed XML	13.636041158360658	1.0	No
195	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	13.478280890648236	1.0	No
196	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	13.649033258691787	1.0	No
197	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	13.732848685715195	1.0	No
198	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	13.575088418002768	1.0	No
199	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	XML	14.314647497946664	1.0	No
200	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Compressed XML	14.39846292496998	1.0	No
201	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Unformatted data	14.240702657257527	1.0	No
202	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	XML	13.85842023238912	1.0	No
203	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Compressed XML	13.942235659412571	1.0	No
204	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Unformatted data	13.784475391700044	1.0	No
205	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	13.514056929772545	1.0	No
206	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	13.597872356795932	1.0	No
207	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Unformatted data	13.44011208908351	1.0	No
208	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	XML	14.179671169027332	1.0	No
209	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Compressed XML	14.26348659605071	1.0	No
210	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Unformatted data	14.105726328338266	1.0	No
211	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	XML	13.723443903469867	1.0	No
212	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Compressed XML	13.807259330493226	1.0	No
213	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	13.649499062780782	1.0	No
214	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	XML	13.567038302709912	1.0	No
215	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.650853729733328	1.0	No
216	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	13.493093462020918	1.0	No
217	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	XML	14.232652541964818	1.0	No
218	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	Compressed XML	14.316467968988112	1.0	No
219	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	Unformatted data	14.158707701275654	1.0	No
220	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Push-based	XML	13.776425276407261	1.0	No
221	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Push-based	Compressed XML	13.860240703430588	1.0	No
222	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Push-based	Unformatted data	13.702480435718279	1.0	No
223	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	XML	13.432061973790734	1.0	No
224	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	13.51587740081418	1.0	No
225	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	13.35811713310167	1.0	No
226	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	XML	14.097676213045563	1.0	No
227	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Compressed XML	14.18149164006888	1.0	No
228	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Unformatted data	14.023731372356522	1.0	No
229	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	XML	13.641448947488092	1.0	No
230	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	13.72526437451145	1.0	No
231	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	13.567504106798978	1.0	No
232	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	XML	13.900693985201476	1.0	No
233	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Compressed XML	13.98450941222483	1.0	No
234	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Unformatted data	13.826749144512435	1.0	No
235	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	XML	14.566308224456282	1.0	No
236	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	14.65012365147969	1.0	No
237	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	Unformatted data	14.492363383767218	1.0	No
238	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Push-based	XML	14.110080958898822	1.0	No
239	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Push-based	Compressed XML	14.193896385922216	1.0	No
240	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Push-based	Unformatted data	14.036136118209699	1.0	No
241	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	13.765717656282222	1.0	No
242	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.849533083305543	1.0	No
243	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	13.691772815593191	1.0	No
244	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	14.431331895537069	1.0	No
245	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Client-Server	Compressed XML	14.515147322560354	1.0	No
246	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Client-Server	Unformatted data	14.357387054847985	1.0	No
247	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Push-based	XML	13.975104629979535	1.0	No
248	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Push-based	Compressed XML	14.058920057002943	1.0	No
249	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Push-based	Unformatted data	13.90115978929057	1.0	No
250	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	13.681285763359798	1.0	No
251	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	13.765101190383128	1.0	No
252	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Unformatted data	13.607340922670678	1.0	No
253	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	14.346900002614586	1.0	No
254	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Compressed XML	14.430715429637969	1.0	No
255	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Unformatted data	14.272955161925504	1.0	No
256	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	XML	13.890672737057091	1.0	No
257	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	13.97448816408049	1.0	No
258	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Unformatted data	13.816727896368029	1.0	No
259	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.546309434440554	1.0	No
260	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	13.630124861463866	1.0	No
261	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	13.472364593751447	1.0	No
262	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	XML	14.211923673695381	1.0	No
263	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Compressed XML	14.295739100718707	1.0	No
264	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Unformatted data	14.13797883300629	1.0	No
265	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	13.755696408137883	1.0	No
266	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Compressed XML	13.839511835161268	1.0	No
267	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Unformatted data	13.681751567448833	1.0	No
268	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	XML	13.852503935492361	1.0	No
269	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	13.936319362515782	1.0	No
270	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	13.778559094803349	1.0	No
271	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Client-Server	XML	14.51811817474717	1.0	No
272	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Compressed XML	14.6019336017706	1.0	No
273	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Unformatted data	14.444173334058148	1.0	No
274	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Push-based	XML	14.061890909189682	1.0	No
275	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Push-based	Compressed XML	14.14570633621305	1.0	No
276	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Push-based	Unformatted data	13.987946068500623	1.0	No
277	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	XML	13.717527606573165	1.0	No
278	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	13.80134303359652	1.0	No
279	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Unformatted data	13.64358276588403	1.0	No
280	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Client-Server	XML	14.38314184582794	1.0	No
281	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Compressed XML	14.466957272851353	1.0	No
282	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Unformatted data	14.309197005138902	1.0	No
283	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Push-based	XML	13.92691458027042	1.0	No
284	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Push-based	Compressed XML	14.010730007293805	1.0	No
285	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Push-based	Unformatted data	13.852969739581383	1.0	No
286	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	XML	13.770508979510586	1.0	No
287	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.854324406533935	1.0	No
288	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	13.696564138821483	1.0	No
289	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	XML	14.436123218765301	1.0	No
290	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Compressed XML	14.519938645788764	1.0	No
291	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Unformatted data	14.362178378076292	1.0	No
292	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Push-based	XML	13.9798959532079	1.0	No
293	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	14.063711380231256	1.0	No
294	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Push-based	Unformatted data	13.905951112518817	1.0	No
295	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	13.635532650591305	1.0	No
296	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	13.719348077614699	1.0	No
297	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	13.561587809902187	1.0	No
298	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	14.301146889846082	1.0	No
299	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Compressed XML	14.384962316869526	1.0	No
300	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Unformatted data	14.22720204915702	1.0	No
301	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Push-based	XML	13.844919624288659	1.0	No
302	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Push-based	Compressed XML	13.928735051312003	1.0	No
303	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	13.770974783599586	1.0	No
304	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	14.125520759901796	1.0	No
305	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	14.209336186925176	1.0	No
306	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Unformatted data	14.051575919212683	1.0	No
307	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	14.791134999156577	1.0	No
308	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Client-Server	Compressed XML	14.87495042617994	1.0	No
